City,View,Date (MM-DD),Chinook Salmon,Coho Salmon,Steelhead,Brown Trout,Lake Trout,Walleye,Smallmouth Bass,Freshwater Drum,Yellow Perch,Lake Whitefish,Round Whitefish,Channel Catfish,Largemouth Bass
Frankfort,Weekly,04-26,1.6714285714285715,2.619672131147541,5.322580645161291,7.2,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,05-03,1.9714285714285715,2.504918032786885,5.051612903225807,7.1,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,05-10,2.2714285714285714,2.3901639344262295,4.780645161290323,7,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,05-17,2.5714285714285716,2.275409836065574,4.509677419354839,6.619565217391305,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,05-24,2.857142857142857,2.160655737704918,4.2387096774193544,6.239130434782608,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,05-31,3.132142857142857,2.0459016393442626,4.317647058823529,5.858695652173913,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,06-07,3.407142857142857,1.9311475409836065,4.454901960784314,5.478260869565217,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,06-14,3.682142857142857,1.8163934426229509,4.592156862745099,5.0978260869565215,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,06-21,4.15,2.2258064516129035,4.729411764705882,4.717391304347826,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,06-28,4.656,2.7225806451612904,4.866666666666667,4.38,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,07-05,5.02,3.2193548387096778,5.003921568627451,4.1,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,07-12,5.384,3.7161290322580647,5.141176470588236,3.82,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,07-19,5.747999999999999,4.212903225806452,5.098507462686567,3.54,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,07-26,6.625,4.709677419354839,4.92089552238806,3.1930232558139533,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,08-02,7.5875,5.206451612903226,4.7432835820895525,2.8348837209302324,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,08-09,8.618181818181817,5.703225806451613,4.565671641791045,2.4767441860465116,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,08-16,9.7,6.2,4.388059701492537,2.1186046511627907,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,08-23,9.50909090909091,6.76,4.21044776119403,1.7604651162790697,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,08-30,9.357142857142858,7.32,4.032835820895523,1.4023255813953486,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,09-06,9.257142857142856,7.88,3.8552238805970154,1.4704545454545455,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,09-13,8.825,8.44,3.6776119402985072,1.709090909090909,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,09-20,7.949999999999999,8.25,3.5,1.9477272727272728,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,09-27,6.936842105263158,7.76,5.196153846153846,2.1863636363636365,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,10-04,5.094736842105263,7.2700000000000005,6.892307692307693,2.425,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,10-11,3.2526315789473683,6.777777777777778,8.588461538461539,2.663636363636363,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,10-18,2.0838709677419356,6.285185185185185,9.575000000000001,2.833333333333333,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,10-25,1.8129032258064517,5.792592592592593,8.7875,2.911111111111111,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,11-01,1.5419354838709678,5.3,8,2.988888888888889,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,11-08,1.270967741935484,4.46,7.183333333333334,3.066666666666667,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,11-15,1,3.62,6.366666666666667,3.144444444444445,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,11-22,1,2.7800000000000002,5.550000000000001,3.253658536585366,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,11-29,1,1.94,5.066666666666666,3.4414634146341463,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,12-06,1,1.6444444444444444,4.833333333333333,3.629268292682927,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,12-13,1,1.5666666666666667,4.6,3.8170731707317076,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,12-20,1,1.488888888888889,4.366666666666667,4.004878048780488,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Frankfort,Weekly,12-27,1,1.411111111111111,4.133333333333333,4.192682926829268,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,01-15,1,1.2,2.8,4.2,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,03-10,1.18,4.861016949152543,4.996610169491525,6.8,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,03-15,1.1966666666666665,5.2,5.2,6.938888888888889,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,04-15,1.2999999999999998,7.7,6.5777777777777775,7.8,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,04-20,1.3166666666666667,7.583333333333334,6.8,7.714285714285714,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,05-15,1.4,7,5.871428571428571,7.285714285714286,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,05-20,1.5527777777777776,6.652777777777778,5.685714285714286,7.2,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,05-25,1.7055555555555555,6.305555555555555,5.5,6.735714285714286,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,06-20,2.5,4.5,6.41764705882353,4.321428571428571,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,07-15,4.416666666666666,7.5,7.3,2,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,07-20,4.8,7.275862068965517,7.056097560975609,2.1724137931034484,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,08-05,7,6.558620689655172,6.275609756097561,2.7241379310344827,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,08-13,7.984615384615385,6.2,5.885365853658536,3,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,08-18,8.6,6.348148148148148,5.6414634146341465,3.2777777777777777,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,08-25,9.138461538461538,6.555555555555555,5.3,3.6666666666666665,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,08-31,9.6,6.733333333333333,5.430434782608695,4,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,09-09,9,7,5.626086956521739,4.5,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,09-12,8.8,6.88,5.691304347826087,4.4775,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,10-01,6,6.12,6.104347826086956,4.335,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,10-10,4.89,5.76,6.3,4.2675,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,10-19,3.78,5.4,5.725,4.2,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,10-31,2.3,4.066666666666666,4.958333333333333,4.07027027027027,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,11-15,1.8666666666666667,2.4,4,3.908108108108108,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,11-25,1.5777777777777775,2.139130434782609,3.782608695652174,3.8,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,12-15,1,1.617391304347826,3.3478260869565215,4.022222222222222,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Dates,12-31,1,1.2,3,4.2,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,01-04,1,1.2,2.9466666666666668,4.2,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,01-11,1,1.2,2.853333333333333,4.2,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,01-18,1.01,1.4033898305084747,2.9220338983050844,4.344444444444445,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,01-25,1.0333333333333332,1.8779661016949152,3.206779661016949,4.681481481481482,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,02-01,1.0566666666666666,2.3525423728813557,3.4915254237288136,5.018518518518519,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,02-08,1.08,2.827118644067797,3.776271186440678,5.355555555555555,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,02-15,1.1033333333333333,3.301694915254237,4.061016949152543,5.692592592592593,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,02-22,1.1266666666666667,3.7762711864406775,4.345762711864406,6.02962962962963,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,03-01,1.15,4.250847457627119,4.6305084745762715,6.366666666666667,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,03-08,1.1733333333333333,4.725423728813559,4.915254237288136,6.703703703703703,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,03-15,1.1966666666666665,5.2,5.2,6.938888888888889,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,03-22,1.22,5.764516129032258,5.511111111111111,7.133333333333333,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,03-29,1.2433333333333332,6.329032258064516,5.822222222222222,7.3277777777777775,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,04-05,1.2666666666666666,6.893548387096774,6.133333333333334,7.522222222222222,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,04-12,1.29,7.458064516129032,6.444444444444445,7.716666666666667,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,04-19,1.3133333333333332,7.6066666666666665,6.7555555555555555,7.731428571428571,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,04-26,1.3366666666666667,7.443333333333333,6.577142857142857,7.611428571428571,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,05-03,1.3599999999999999,7.28,6.317142857142857,7.491428571428571,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,05-10,1.3833333333333333,7.116666666666667,6.057142857142857,7.371428571428572,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,05-17,1.461111111111111,6.861111111111111,5.797142857142857,7.251428571428572,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,05-24,1.6749999999999998,6.375,5.537142857142857,6.828571428571429,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,05-31,1.8888888888888888,5.888888888888889,5.711764705882353,6.178571428571429,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,06-07,2.102777777777778,5.402777777777778,5.958823529411765,5.5285714285714285,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,06-14,2.3166666666666664,4.916666666666666,6.205882352941177,4.878571428571428,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,06-21,2.5766666666666667,4.62,6.452941176470588,4.228571428571429,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,06-28,3.1133333333333333,5.46,6.699999999999999,3.5785714285714287,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,07-05,3.65,6.3,6.947058823529412,2.928571428571429,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,07-12,4.1866666666666665,7.140000000000001,7.194117647058823,2.2785714285714285,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,07-19,4.723333333333333,7.320689655172414,7.1048780487804875,2.1379310344827585,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,07-26,5.625,7.006896551724138,6.763414634146342,2.3793103448275863,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,08-02,6.5875,6.6931034482758625,6.421951219512195,2.6206896551724137,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,08-09,7.492307692307692,6.379310344827586,6.080487804878048,2.862068965517241,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,08-16,8.353846153846153,6.288888888888889,5.739024390243902,3.1666666666666665,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,08-23,8.984615384615385,6.496296296296296,5.397560975609756,3.5555555555555554,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,08-30,9.523076923076923,6.703703703703704,5.408695652173913,3.9444444444444446,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,09-06,9.2,6.911111111111111,5.560869565217391,4.333333333333333,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,09-13,8.65263157894737,6.84,5.713043478260869,4.47,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,09-20,7.621052631578948,6.5600000000000005,5.8652173913043475,4.4175,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,09-27,6.589473684210526,6.28,6.017391304347826,4.365,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,10-04,5.63,6,6.1695652173913045,4.3125,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,10-11,4.766666666666667,5.720000000000001,6.236111111111111,4.26,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,10-18,3.9033333333333333,5.44,5.788888888888889,4.2075000000000005,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,10-25,3.0399999999999996,4.733333333333333,5.341666666666667,4.135135135135135,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,11-01,2.271111111111111,3.9555555555555557,4.894444444444444,4.059459459459459,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,11-08,2.0688888888888886,3.177777777777778,4.447222222222222,3.983783783783784,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,11-15,1.8666666666666667,2.4,4,3.908108108108108,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,11-22,1.6644444444444444,2.217391304347826,3.8478260869565215,3.8324324324324324,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,11-29,1.462222222222222,2.034782608695652,3.6956521739130435,3.844444444444444,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,12-06,1.26,1.8521739130434782,3.5434782608695654,3.922222222222222,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,12-13,1.0577777777777777,1.6695652173913043,3.391304347826087,4,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,12-20,1,1.4869565217391303,3.2391304347826084,4.0777777777777775,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
Sheboygan,Weekly,12-27,1,1.3043478260869565,3.0869565217391304,4.155555555555556,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured,Not configured
