city_id,species_id,month,season_evidence_state,roster_research_status,evidence_ids,limitations,researched_at,production_ready
sheboygan,smallmouth_bass,5,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,smallmouth_bass,6,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,smallmouth_bass,7,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,smallmouth_bass,8,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,smallmouth_bass,9,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,smallmouth_bass,10,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,smallmouth_bass,11,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,smallmouth_bass,12,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,1,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,2,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,3,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,4,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,5,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,6,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,7,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,8,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,9,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,10,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,11,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,freshwater_drum,12,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,1,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,2,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,3,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,4,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,5,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,6,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,7,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,8,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,9,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,10,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,11,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,walleye,12,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,1,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,2,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,3,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,4,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,5,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,6,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,7,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,8,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,9,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,10,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,11,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,yellow_perch,12,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,1,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,2,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,3,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,4,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,5,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,6,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,7,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,8,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,9,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,10,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,11,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_trout,12,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,1,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,2,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,3,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,4,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,5,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,6,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,7,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,8,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,9,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,10,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,11,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
sheboygan,lake_whitefish,12,unresolved,unresolved,,Specific covered-pier fishery/season not established in initial research,2026-09-09,false
grand_haven,channel_catfish,1,unresolved,priority,,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,2,unresolved,priority,,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,3,unresolved,priority,,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,4,unresolved,priority,,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,5,reported_occurrence,priority,F20,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,6,inferred_review_window,priority,F20,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,7,inferred_review_window,priority,F20,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,8,inferred_review_window,priority,F20,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,9,inferred_review_window,priority,F20,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,10,unresolved,priority,,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,11,unresolved,priority,,Additional species supported by local pier report,2026-09-09,false
grand_haven,channel_catfish,12,unresolved,priority,,Additional species supported by local pier report,2026-09-09,false
ludington,round_whitefish,1,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,2,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,3,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,4,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,5,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,6,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,7,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,8,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,9,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,10,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,11,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
ludington,round_whitefish,12,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
manistee,round_whitefish,1,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,2,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,3,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,4,reported_occurrence,conditional_candidate,F2 F27,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,5,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,6,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,7,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,8,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,9,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,10,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,11,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
manistee,round_whitefish,12,unresolved,conditional_candidate,,Menominee reports; canonical species identity review required,2026-09-09,false
frankfort,round_whitefish,1,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,2,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,3,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,4,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,5,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,6,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,7,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,8,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,9,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,10,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,11,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
frankfort,round_whitefish,12,unresolved,historical_local,,S4 historical pier dataset; not lake whitefish,2026-09-09,false
grand_haven,round_whitefish,1,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,2,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,3,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,4,reported_occurrence,conditional_candidate,F36,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,5,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,6,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,7,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,8,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,9,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,10,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,11,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,round_whitefish,12,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,1,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,2,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,3,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,4,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,5,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,6,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,7,reported_occurrence,conditional_candidate,F38,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,8,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,9,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,10,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,11,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
grand_haven,largemouth_bass,12,unresolved,conditional_candidate,,Explicit species-specific pier report; single month evidence; no transfer to lake whitefish/smallmouth,2026-09-09,false
