localDate,cityId,cityName,speciesId,speciesName,disposition,evidenceGrade,seasonalPotential,strongestActiveMode,numericStatus
2025-11-16,sheboygan_wi,Sheboygan,channel_catfish,Channel Catfish,exclude,D,,,unavailable_by_decision
2025-11-23,sheboygan_wi,Sheboygan,channel_catfish,Channel Catfish,exclude,D,,,unavailable_by_decision
2025-11-30,sheboygan_wi,Sheboygan,channel_catfish,Channel Catfish,exclude,D,,,unavailable_by_decision
2025-12-07,sheboygan_wi,Sheboygan,channel_catfish,Channel Catfish,exclude,D,,,unavailable_by_decision
2025-12-14,sheboygan_wi,Sheboygan,channel_catfish,Channel Catfish,exclude,D,,,unavailable_by_decision
2025-12-21,sheboygan_wi,Sheboygan,channel_catfish,Channel Catfish,exclude,D,,,unavailable_by_decision
2025-12-28,sheboygan_wi,Sheboygan,channel_catfish,Channel Catfish,exclude,D,,,unavailable_by_decision
2025-01-05,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-01-12,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-01-19,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-01-26,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-02-02,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-02-09,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-02-16,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-02-23,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-03-02,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-03-09,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-03-16,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-03-23,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-03-30,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-04-06,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-04-13,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-04-20,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-04-27,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-05-04,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-05-11,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-05-18,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-05-25,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-06-01,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-06-08,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-06-15,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-06-22,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-06-29,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-07-06,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-07-13,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-07-20,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-07-27,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-08-03,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-08-10,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-08-17,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-08-24,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-08-31,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-09-07,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-09-14,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-09-21,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-09-28,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-10-05,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-10-12,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-10-19,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-10-26,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-11-02,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-11-09,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-11-16,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-11-23,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-11-30,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-12-07,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-12-14,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-12-21,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-12-28,sheboygan_wi,Sheboygan,largemouth_bass,Largemouth Bass,exclude,D,,,unavailable_by_decision
2025-01-05,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-01-12,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-01-19,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-01-26,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-02-02,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-02-09,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-02-16,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-02-23,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-03-02,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-03-09,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-03-16,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-03-23,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-03-30,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-04-06,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-04-13,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-04-20,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-04-27,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-05-04,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-05-11,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-05-18,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-05-25,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-06-01,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-06-08,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1.656,summer_coldwater_access,disabled_candidate
2025-06-15,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,2.313,summer_coldwater_access,disabled_candidate
2025-06-22,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,2.969,summer_coldwater_access,disabled_candidate
2025-06-29,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,3.625,summer_coldwater_access,disabled_candidate
2025-07-06,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,4.402,summer_coldwater_access,disabled_candidate
2025-07-13,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,5.179,summer_coldwater_access,disabled_candidate
2025-07-20,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,5.956,summer_coldwater_access,disabled_candidate
2025-07-27,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,6.771,summer_coldwater_access,disabled_candidate
2025-08-03,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,7.635,summer_coldwater_access,disabled_candidate
2025-08-10,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,8.5,summer_coldwater_access,disabled_candidate
2025-08-17,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,8.572,fall_harbor_staging,disabled_candidate
2025-08-24,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,8.473,fall_harbor_staging,disabled_candidate
2025-08-31,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,8.375,fall_harbor_staging,disabled_candidate
2025-09-07,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,8.276,fall_harbor_staging,disabled_candidate
2025-09-14,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,7.894,fall_harbor_staging,disabled_candidate
2025-09-21,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,7.134,fall_harbor_staging,disabled_candidate
2025-09-28,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,6.046,fall_harbor_staging,disabled_candidate
2025-10-05,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,4.521,fall_harbor_staging,disabled_candidate
2025-10-12,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,3.211,fall_harbor_staging,disabled_candidate
2025-10-19,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,2.437,fall_harbor_staging,disabled_candidate
2025-10-26,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1.663,fall_harbor_staging,disabled_candidate
2025-11-02,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-11-09,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-11-16,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-11-23,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-11-30,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-12-07,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-12-14,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-12-21,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-12-28,port_washington_wi,Port Washington,chinook_salmon,Chinook Salmon,admit,B,1,summer_coldwater_access,disabled_candidate
2025-01-05,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-01-12,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-01-19,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-01-26,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-02-02,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-02-09,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-02-16,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1.101,spring_nearshore,disabled_candidate
2025-02-23,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1.808,spring_nearshore,disabled_candidate
2025-03-02,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,2.514,spring_nearshore,disabled_candidate
2025-03-09,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,3.221,spring_nearshore,disabled_candidate
2025-03-16,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,4.003,spring_nearshore,disabled_candidate
2025-03-23,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,4.886,spring_nearshore,disabled_candidate
2025-03-30,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,5.769,spring_nearshore,disabled_candidate
2025-04-06,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,6.663,spring_nearshore,disabled_candidate
2025-04-13,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,7.581,spring_nearshore,disabled_candidate
2025-04-20,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,8.5,spring_nearshore,disabled_candidate
2025-04-27,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,8.038,spring_nearshore,disabled_candidate
2025-05-04,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,7.576,spring_nearshore,disabled_candidate
2025-05-11,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,7.114,spring_nearshore,disabled_candidate
2025-05-18,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,6.452,spring_nearshore,disabled_candidate
2025-05-25,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,5.523,spring_nearshore,disabled_candidate
2025-06-01,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,4.594,spring_nearshore,disabled_candidate
2025-06-08,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,3.665,spring_nearshore,disabled_candidate
2025-06-15,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,2.8,spring_nearshore,disabled_candidate
2025-06-22,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1.96,spring_nearshore,disabled_candidate
2025-06-29,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,2.503,summer_coldwater_access,disabled_candidate
2025-07-06,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,3.15,summer_coldwater_access,disabled_candidate
2025-07-13,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,3.814,summer_coldwater_access,disabled_candidate
2025-07-20,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,4.5,summer_coldwater_access,disabled_candidate
2025-07-27,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,4.085,summer_coldwater_access,disabled_candidate
2025-08-03,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,3.606,summer_coldwater_access,disabled_candidate
2025-08-10,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,2.739,summer_coldwater_access,disabled_candidate
2025-08-17,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,3.422,fall_harbor_staging,disabled_candidate
2025-08-24,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,4.697,fall_harbor_staging,disabled_candidate
2025-08-31,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,6.006,fall_harbor_staging,disabled_candidate
2025-09-07,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,7.4,fall_harbor_staging,disabled_candidate
2025-09-14,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,7.071,fall_harbor_staging,disabled_candidate
2025-09-21,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,6.743,fall_harbor_staging,disabled_candidate
2025-09-28,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,6.414,fall_harbor_staging,disabled_candidate
2025-10-05,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,6.086,fall_harbor_staging,disabled_candidate
2025-10-12,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,5.517,fall_harbor_staging,disabled_candidate
2025-10-19,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,4.852,fall_harbor_staging,disabled_candidate
2025-10-26,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,4.188,fall_harbor_staging,disabled_candidate
2025-11-02,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,3.523,fall_harbor_staging,disabled_candidate
2025-11-09,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,2.877,fall_harbor_staging,disabled_candidate
2025-11-16,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,2.28,fall_harbor_staging,disabled_candidate
2025-11-23,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1.683,fall_harbor_staging,disabled_candidate
2025-11-30,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1.085,fall_harbor_staging,disabled_candidate
2025-12-07,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-12-14,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-12-21,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-12-28,port_washington_wi,Port Washington,coho_salmon,Coho Salmon,admit,B,1,spring_nearshore,disabled_candidate
2025-01-05,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.157,winter_spring_thermal_front,disabled_candidate
2025-01-12,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.291,winter_spring_thermal_front,disabled_candidate
2025-01-19,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.425,winter_spring_thermal_front,disabled_candidate
2025-01-26,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.559,winter_spring_thermal_front,disabled_candidate
2025-02-02,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.694,winter_spring_thermal_front,disabled_candidate
2025-02-09,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.828,winter_spring_thermal_front,disabled_candidate
2025-02-16,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.962,winter_spring_thermal_front,disabled_candidate
2025-02-23,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.096,winter_spring_thermal_front,disabled_candidate
2025-03-02,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.231,winter_spring_thermal_front,disabled_candidate
2025-03-09,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.365,winter_spring_thermal_front,disabled_candidate
2025-03-16,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.516,winter_spring_thermal_front,disabled_candidate
2025-03-23,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.769,winter_spring_thermal_front,disabled_candidate
2025-03-30,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,6.022,winter_spring_thermal_front,disabled_candidate
2025-04-06,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,6.275,winter_spring_thermal_front,disabled_candidate
2025-04-13,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,6.528,winter_spring_thermal_front,disabled_candidate
2025-04-20,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.993,winter_spring_thermal_front,disabled_candidate
2025-04-27,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.144,winter_spring_thermal_front,disabled_candidate
2025-05-04,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.295,winter_spring_thermal_front,disabled_candidate
2025-05-11,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,3.445,winter_spring_thermal_front,disabled_candidate
2025-05-18,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,2.614,winter_spring_thermal_front,disabled_candidate
2025-05-25,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1.807,winter_spring_thermal_front,disabled_candidate
2025-06-01,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,2.012,summer_thermal_break_or_upwelling,disabled_candidate
2025-06-08,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,2.602,summer_thermal_break_or_upwelling,disabled_candidate
2025-06-15,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,3.247,summer_thermal_break_or_upwelling,disabled_candidate
2025-06-22,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,3.934,summer_thermal_break_or_upwelling,disabled_candidate
2025-06-29,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.62,summer_thermal_break_or_upwelling,disabled_candidate
2025-07-06,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.346,summer_thermal_break_or_upwelling,disabled_candidate
2025-07-13,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,6.088,summer_thermal_break_or_upwelling,disabled_candidate
2025-07-20,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,6.008,summer_thermal_break_or_upwelling,disabled_candidate
2025-07-27,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.6,summer_thermal_break_or_upwelling,disabled_candidate
2025-08-03,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,5.192,summer_thermal_break_or_upwelling,disabled_candidate
2025-08-10,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,4.437,summer_thermal_break_or_upwelling,disabled_candidate
2025-08-17,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,3.625,summer_thermal_break_or_upwelling,disabled_candidate
2025-08-24,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,2.812,summer_thermal_break_or_upwelling,disabled_candidate
2025-08-31,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,2.06,summer_thermal_break_or_upwelling,disabled_candidate
2025-09-07,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1.318,summer_thermal_break_or_upwelling,disabled_candidate
2025-09-14,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1,winter_spring_thermal_front,disabled_candidate
2025-09-21,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1,winter_spring_thermal_front,disabled_candidate
2025-09-28,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1,winter_spring_thermal_front,disabled_candidate
2025-10-05,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1,winter_spring_thermal_front,disabled_candidate
2025-10-12,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1,winter_spring_thermal_front,disabled_candidate
2025-10-19,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1,winter_spring_thermal_front,disabled_candidate
2025-10-26,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1,winter_spring_thermal_front,disabled_candidate
2025-11-02,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1,winter_spring_thermal_front,disabled_candidate
2025-11-09,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1,winter_spring_thermal_front,disabled_candidate
2025-11-16,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1.067,winter_spring_thermal_front,disabled_candidate
2025-11-23,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,1.536,winter_spring_thermal_front,disabled_candidate
2025-11-30,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,2.004,winter_spring_thermal_front,disabled_candidate
2025-12-07,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,2.473,winter_spring_thermal_front,disabled_candidate
2025-12-14,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,2.942,winter_spring_thermal_front,disabled_candidate
2025-12-21,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,3.41,winter_spring_thermal_front,disabled_candidate
2025-12-28,port_washington_wi,Port Washington,steelhead,Steelhead,admit,B,3.879,winter_spring_thermal_front,disabled_candidate
2025-01-05,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,4.436,winter_harbor_open_water,disabled_candidate
2025-01-12,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,4.621,winter_harbor_open_water,disabled_candidate
2025-01-19,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,4.585,winter_harbor_open_water,disabled_candidate
2025-01-26,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,4.383,winter_harbor_open_water,disabled_candidate
2025-02-02,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,4.182,winter_harbor_open_water,disabled_candidate
2025-02-09,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,3.981,winter_harbor_open_water,disabled_candidate
2025-02-16,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,3.779,winter_harbor_open_water,disabled_candidate
2025-02-23,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,3.578,winter_harbor_open_water,disabled_candidate
2025-03-02,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,3.327,winter_harbor_open_water,disabled_candidate
2025-03-09,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,4.142,spring_nearshore,disabled_candidate
2025-03-16,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,5.291,spring_nearshore,disabled_candidate
2025-03-23,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,6.473,spring_nearshore,disabled_candidate
2025-03-30,port_washington_wi,Port Washington,brown_trout,Brown Trout,admit,B,7.739,spring_nearshore,disabled_candidate
