pairKey,localDate,temperatureSuitability,v2SeasonalRating,v2Score,v3ActiveMode,v3FisheryStrength,v3SeasonalAvailability,v3SeasonalPotential,v3Score,deltaV3MinusV2,regulationOpen,resultStatus
"oscoda_mi/atlantic_salmon","2027-01-22",0,"","","spring_coldwater_pier",8.4,0.169,2.2508,1.3753,"","true","available"
"oscoda_mi/atlantic_salmon","2027-01-22",0.25,"","","spring_coldwater_pier",8.4,0.169,2.2508,1.5941,"","true","available"
"oscoda_mi/atlantic_salmon","2027-01-22",0.5,"","","spring_coldwater_pier",8.4,0.169,2.2508,1.813,"","true","available"
"oscoda_mi/atlantic_salmon","2027-01-22",0.75,"","","spring_coldwater_pier",8.4,0.169,2.2508,2.0319,"","true","available"
"oscoda_mi/atlantic_salmon","2027-01-22",1,"","","spring_coldwater_pier",8.4,0.169,2.2508,2.2508,"","true","available"
"oscoda_mi/atlantic_salmon","2027-01-29",0,"","","spring_coldwater_pier",8.4,0.1781,2.3177,1.3953,"","true","available"
"oscoda_mi/atlantic_salmon","2027-01-29",0.25,"","","spring_coldwater_pier",8.4,0.1781,2.3177,1.6259,"","true","available"
"oscoda_mi/atlantic_salmon","2027-01-29",0.5,"","","spring_coldwater_pier",8.4,0.1781,2.3177,1.8565,"","true","available"
"oscoda_mi/atlantic_salmon","2027-01-29",0.75,"","","spring_coldwater_pier",8.4,0.1781,2.3177,2.0871,"","true","available"
"oscoda_mi/atlantic_salmon","2027-01-29",1,"","","spring_coldwater_pier",8.4,0.1781,2.3177,2.3177,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-05",0,"","","spring_coldwater_pier",8.4,0.1871,2.3845,1.4154,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-05",0.25,"","","spring_coldwater_pier",8.4,0.1871,2.3845,1.6576,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-05",0.5,"","","spring_coldwater_pier",8.4,0.1871,2.3845,1.8999,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-05",0.75,"","","spring_coldwater_pier",8.4,0.1871,2.3845,2.1422,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-05",1,"","","spring_coldwater_pier",8.4,0.1871,2.3845,2.3845,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-12",0,"","","spring_coldwater_pier",8.4,0.1961,2.4514,1.4354,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-12",0.25,"","","spring_coldwater_pier",8.4,0.1961,2.4514,1.6894,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-12",0.5,"","","spring_coldwater_pier",8.4,0.1961,2.4514,1.9434,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-12",0.75,"","","spring_coldwater_pier",8.4,0.1961,2.4514,2.1974,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-12",1,"","","spring_coldwater_pier",8.4,0.1961,2.4514,2.4514,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-19",0,"","","spring_coldwater_pier",8.4,0.2509,2.8567,1.557,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-19",0.25,"","","spring_coldwater_pier",8.4,0.2509,2.8567,1.8819,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-19",0.5,"","","spring_coldwater_pier",8.4,0.2509,2.8567,2.2069,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-19",0.75,"","","spring_coldwater_pier",8.4,0.2509,2.8567,2.5318,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-19",1,"","","spring_coldwater_pier",8.4,0.2509,2.8567,2.8567,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-26",0,"","","spring_coldwater_pier",8.4,0.34,3.516,1.7548,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-26",0.25,"","","spring_coldwater_pier",8.4,0.34,3.516,2.1951,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-26",0.5,"","","spring_coldwater_pier",8.4,0.34,3.516,2.6354,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-26",0.75,"","","spring_coldwater_pier",8.4,0.34,3.516,3.0757,"","true","available"
"oscoda_mi/atlantic_salmon","2027-02-26",1,"","","spring_coldwater_pier",8.4,0.34,3.516,3.516,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-05",0,"","","spring_coldwater_pier",8.4,0.4291,4.1753,1.9526,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-05",0.25,"","","spring_coldwater_pier",8.4,0.4291,4.1753,2.5083,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-05",0.5,"","","spring_coldwater_pier",8.4,0.4291,4.1753,3.0639,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-05",0.75,"","","spring_coldwater_pier",8.4,0.4291,4.1753,3.6196,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-05",1,"","","spring_coldwater_pier",8.4,0.4291,4.1753,4.1753,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-12",0,"","","spring_coldwater_pier",8.4,0.5182,4.8345,2.1504,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-12",0.25,"","","spring_coldwater_pier",8.4,0.5182,4.8345,2.8214,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-12",0.5,"","","spring_coldwater_pier",8.4,0.5182,4.8345,3.4925,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-12",0.75,"","","spring_coldwater_pier",8.4,0.5182,4.8345,4.1635,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-12",1,"","","spring_coldwater_pier",8.4,0.5182,4.8345,4.8345,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-19",0,"","","spring_coldwater_pier",8.4,0.6073,5.4938,2.3481,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-19",0.25,"","","spring_coldwater_pier",8.4,0.6073,5.4938,3.1346,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-19",0.5,"","","spring_coldwater_pier",8.4,0.6073,5.4938,3.921,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-19",0.75,"","","spring_coldwater_pier",8.4,0.6073,5.4938,4.7074,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-19",1,"","","spring_coldwater_pier",8.4,0.6073,5.4938,5.4938,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-26",0,"","","spring_coldwater_pier",8.4,0.6935,6.1323,2.5397,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-26",0.25,"","","spring_coldwater_pier",8.4,0.6935,6.1323,3.4378,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-26",0.5,"","","spring_coldwater_pier",8.4,0.6935,6.1323,4.336,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-26",0.75,"","","spring_coldwater_pier",8.4,0.6935,6.1323,5.2341,"","true","available"
"oscoda_mi/atlantic_salmon","2027-03-26",1,"","","spring_coldwater_pier",8.4,0.6935,6.1323,6.1323,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-02",0,"","","spring_coldwater_pier",8.4,0.7794,6.7672,2.7302,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-02",0.25,"","","spring_coldwater_pier",8.4,0.7794,6.7672,3.7394,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-02",0.5,"","","spring_coldwater_pier",8.4,0.7794,6.7672,4.7487,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-02",0.75,"","","spring_coldwater_pier",8.4,0.7794,6.7672,5.758,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-02",1,"","","spring_coldwater_pier",8.4,0.7794,6.7672,6.7672,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-09",0,"","","spring_coldwater_pier",8.4,0.8652,7.4022,2.9207,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-09",0.25,"","","spring_coldwater_pier",8.4,0.8652,7.4022,4.041,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-09",0.5,"","","spring_coldwater_pier",8.4,0.8652,7.4022,5.1614,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-09",0.75,"","","spring_coldwater_pier",8.4,0.8652,7.4022,6.2818,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-09",1,"","","spring_coldwater_pier",8.4,0.8652,7.4022,7.4022,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-16",0,"","","spring_coldwater_pier",8.4,0.951,8.0372,3.1111,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-16",0.25,"","","spring_coldwater_pier",8.4,0.951,8.0372,4.3427,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-16",0.5,"","","spring_coldwater_pier",8.4,0.951,8.0372,5.5742,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-16",0.75,"","","spring_coldwater_pier",8.4,0.951,8.0372,6.8057,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-16",1,"","","spring_coldwater_pier",8.4,0.951,8.0372,8.0372,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-23",0,"","","spring_coldwater_pier",8.4,0.958,8.0892,3.1268,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-23",0.25,"","","spring_coldwater_pier",8.4,0.958,8.0892,4.3674,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-23",0.5,"","","spring_coldwater_pier",8.4,0.958,8.0892,5.608,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-23",0.75,"","","spring_coldwater_pier",8.4,0.958,8.0892,6.8486,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-23",1,"","","spring_coldwater_pier",8.4,0.958,8.0892,8.0892,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-30",0,"","","spring_coldwater_pier",8.4,0.86,7.364,2.9092,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-30",0.25,"","","spring_coldwater_pier",8.4,0.86,7.364,4.0229,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-30",0.5,"","","spring_coldwater_pier",8.4,0.86,7.364,5.1366,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-30",0.75,"","","spring_coldwater_pier",8.4,0.86,7.364,6.2503,"","true","available"
"oscoda_mi/atlantic_salmon","2027-04-30",1,"","","spring_coldwater_pier",8.4,0.86,7.364,7.364,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-07",0,"","","spring_coldwater_pier",8.4,0.762,6.6388,2.6916,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-07",0.25,"","","spring_coldwater_pier",8.4,0.762,6.6388,3.6784,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-07",0.5,"","","spring_coldwater_pier",8.4,0.762,6.6388,4.6652,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-07",0.75,"","","spring_coldwater_pier",8.4,0.762,6.6388,5.652,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-07",1,"","","spring_coldwater_pier",8.4,0.762,6.6388,6.6388,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-14",0,"","","spring_coldwater_pier",8.4,0.664,5.9136,2.4741,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-14",0.25,"","","spring_coldwater_pier",8.4,0.664,5.9136,3.334,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-14",0.5,"","","spring_coldwater_pier",8.4,0.664,5.9136,4.1938,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-14",0.75,"","","spring_coldwater_pier",8.4,0.664,5.9136,5.0537,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-14",1,"","","spring_coldwater_pier",8.4,0.664,5.9136,5.9136,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-21",0,"","","spring_coldwater_pier",8.4,0.5613,5.1535,2.2461,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-21",0.25,"","","spring_coldwater_pier",8.4,0.5613,5.1535,2.9729,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-21",0.5,"","","spring_coldwater_pier",8.4,0.5613,5.1535,3.6998,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-21",0.75,"","","spring_coldwater_pier",8.4,0.5613,5.1535,4.4267,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-21",1,"","","spring_coldwater_pier",8.4,0.5613,5.1535,5.1535,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-28",0,"","","spring_coldwater_pier",8.4,0.4303,4.1844,1.9553,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-28",0.25,"","","spring_coldwater_pier",8.4,0.4303,4.1844,2.5126,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-28",0.5,"","","spring_coldwater_pier",8.4,0.4303,4.1844,3.0699,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-28",0.75,"","","spring_coldwater_pier",8.4,0.4303,4.1844,3.6271,"","true","available"
"oscoda_mi/atlantic_salmon","2027-05-28",1,"","","spring_coldwater_pier",8.4,0.4303,4.1844,4.1844,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-04",0,"","","spring_coldwater_pier",8.4,0.2994,3.2152,1.6646,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-04",0.25,"","","spring_coldwater_pier",8.4,0.2994,3.2152,2.0522,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-04",0.5,"","","spring_coldwater_pier",8.4,0.2994,3.2152,2.4399,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-04",0.75,"","","spring_coldwater_pier",8.4,0.2994,3.2152,2.8276,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-04",1,"","","spring_coldwater_pier",8.4,0.2994,3.2152,3.2152,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-11",0,"","","spring_coldwater_pier",8.4,0.1684,2.2461,1.3738,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-11",0.25,"","","spring_coldwater_pier",8.4,0.1684,2.2461,1.5919,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-11",0.5,"","","spring_coldwater_pier",8.4,0.1684,2.2461,1.8099,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-11",0.75,"","","spring_coldwater_pier",8.4,0.1684,2.2461,2.028,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-11",1,"","","spring_coldwater_pier",8.4,0.1684,2.2461,2.2461,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-18",0,"","","spring_coldwater_pier",8.4,0.0374,1.2769,1.0831,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-18",0.25,"","","spring_coldwater_pier",8.4,0.0374,1.2769,1.1315,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-18",0.5,"","","spring_coldwater_pier",8.4,0.0374,1.2769,1.18,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-18",0.75,"","","spring_coldwater_pier",8.4,0.0374,1.2769,1.2284,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-18",1,"","","spring_coldwater_pier",8.4,0.0374,1.2769,1.2769,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-25",0,"","","fall_harbor_staging",5.9,0.0273,1.1336,1.0401,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-25",0.25,"","","fall_harbor_staging",5.9,0.0273,1.1336,1.0635,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-25",0.5,"","","fall_harbor_staging",5.9,0.0273,1.1336,1.0869,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-25",0.75,"","","fall_harbor_staging",5.9,0.0273,1.1336,1.1103,"","true","available"
"oscoda_mi/atlantic_salmon","2027-06-25",1,"","","fall_harbor_staging",5.9,0.0273,1.1336,1.1336,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-02",0,"","","fall_harbor_staging",5.9,0.0464,1.2272,1.0682,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-02",0.25,"","","fall_harbor_staging",5.9,0.0464,1.2272,1.1079,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-02",0.5,"","","fall_harbor_staging",5.9,0.0464,1.2272,1.1477,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-02",0.75,"","","fall_harbor_staging",5.9,0.0464,1.2272,1.1874,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-02",1,"","","fall_harbor_staging",5.9,0.0464,1.2272,1.2272,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-09",0,"","","fall_harbor_staging",5.9,0.0655,1.3207,1.0962,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-09",0.25,"","","fall_harbor_staging",5.9,0.0655,1.3207,1.1523,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-09",0.5,"","","fall_harbor_staging",5.9,0.0655,1.3207,1.2085,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-09",0.75,"","","fall_harbor_staging",5.9,0.0655,1.3207,1.2646,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-09",1,"","","fall_harbor_staging",5.9,0.0655,1.3207,1.3207,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-16",0,"","","fall_harbor_staging",5.9,0.0845,1.4143,1.1243,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-16",0.25,"","","fall_harbor_staging",5.9,0.0845,1.4143,1.1968,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-16",0.5,"","","fall_harbor_staging",5.9,0.0845,1.4143,1.2693,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-16",0.75,"","","fall_harbor_staging",5.9,0.0845,1.4143,1.3418,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-16",1,"","","fall_harbor_staging",5.9,0.0845,1.4143,1.4143,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-23",0,"","","fall_harbor_staging",5.9,0.1036,1.5078,1.1523,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-23",0.25,"","","fall_harbor_staging",5.9,0.1036,1.5078,1.2412,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-23",0.5,"","","fall_harbor_staging",5.9,0.1036,1.5078,1.3301,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-23",0.75,"","","fall_harbor_staging",5.9,0.1036,1.5078,1.419,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-23",1,"","","fall_harbor_staging",5.9,0.1036,1.5078,1.5078,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-30",0,"","","fall_harbor_staging",5.9,0.1227,1.6014,1.1804,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-30",0.25,"","","fall_harbor_staging",5.9,0.1227,1.6014,1.2856,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-30",0.5,"","","fall_harbor_staging",5.9,0.1227,1.6014,1.3909,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-30",0.75,"","","fall_harbor_staging",5.9,0.1227,1.6014,1.4961,"","true","available"
"oscoda_mi/atlantic_salmon","2027-07-30",1,"","","fall_harbor_staging",5.9,0.1227,1.6014,1.6014,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-06",0,"","","fall_harbor_staging",5.9,0.1418,1.6949,1.2085,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-06",0.25,"","","fall_harbor_staging",5.9,0.1418,1.6949,1.3301,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-06",0.5,"","","fall_harbor_staging",5.9,0.1418,1.6949,1.4517,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-06",0.75,"","","fall_harbor_staging",5.9,0.1418,1.6949,1.5733,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-06",1,"","","fall_harbor_staging",5.9,0.1418,1.6949,1.6949,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-13",0,"","","fall_harbor_staging",5.9,0.1609,1.7885,1.2365,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-13",0.25,"","","fall_harbor_staging",5.9,0.1609,1.7885,1.3745,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-13",0.5,"","","fall_harbor_staging",5.9,0.1609,1.7885,1.5125,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-13",0.75,"","","fall_harbor_staging",5.9,0.1609,1.7885,1.6505,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-13",1,"","","fall_harbor_staging",5.9,0.1609,1.7885,1.7885,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-20",0,"","","fall_harbor_staging",5.9,0.18,1.882,1.2646,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-20",0.25,"","","fall_harbor_staging",5.9,0.18,1.882,1.419,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-20",0.5,"","","fall_harbor_staging",5.9,0.18,1.882,1.5733,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-20",0.75,"","","fall_harbor_staging",5.9,0.18,1.882,1.7277,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-20",1,"","","fall_harbor_staging",5.9,0.18,1.882,1.882,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-27",0,"","","fall_harbor_staging",5.9,0.3779,2.8519,1.5556,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-27",0.25,"","","fall_harbor_staging",5.9,0.3779,2.8519,1.8796,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-27",0.5,"","","fall_harbor_staging",5.9,0.3779,2.8519,2.2037,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-27",0.75,"","","fall_harbor_staging",5.9,0.3779,2.8519,2.5278,"","true","available"
"oscoda_mi/atlantic_salmon","2027-08-27",1,"","","fall_harbor_staging",5.9,0.3779,2.8519,2.8519,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-03",0,"","","fall_harbor_staging",5.9,0.5759,3.8217,1.8465,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-03",0.25,"","","fall_harbor_staging",5.9,0.5759,3.8217,2.3403,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-03",0.5,"","","fall_harbor_staging",5.9,0.5759,3.8217,2.8341,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-03",0.75,"","","fall_harbor_staging",5.9,0.5759,3.8217,3.3279,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-03",1,"","","fall_harbor_staging",5.9,0.5759,3.8217,3.8217,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-10",0,"","","fall_harbor_staging",5.9,0.7738,4.7916,2.1375,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-10",0.25,"","","fall_harbor_staging",5.9,0.7738,4.7916,2.801,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-10",0.5,"","","fall_harbor_staging",5.9,0.7738,4.7916,3.4645,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-10",0.75,"","","fall_harbor_staging",5.9,0.7738,4.7916,4.1281,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-10",1,"","","fall_harbor_staging",5.9,0.7738,4.7916,4.7916,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-17",0,"","","fall_harbor_staging",5.9,0.9717,5.7614,2.4284,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-17",0.25,"","","fall_harbor_staging",5.9,0.9717,5.7614,3.2617,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-17",0.5,"","","fall_harbor_staging",5.9,0.9717,5.7614,4.0949,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-17",0.75,"","","fall_harbor_staging",5.9,0.9717,5.7614,4.9282,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-17",1,"","","fall_harbor_staging",5.9,0.9717,5.7614,5.7614,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-24",0,"","","fall_harbor_staging",5.9,0.9,5.41,2.323,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-24",0.25,"","","fall_harbor_staging",5.9,0.9,5.41,3.0948,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-24",0.5,"","","fall_harbor_staging",5.9,0.9,5.41,3.8665,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-24",0.75,"","","fall_harbor_staging",5.9,0.9,5.41,4.6382,"","true","available"
"oscoda_mi/atlantic_salmon","2027-09-24",1,"","","fall_harbor_staging",5.9,0.9,5.41,5.41,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-01",0,"","","fall_harbor_staging",5.9,0.7833,4.8383,2.1515,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-01",0.25,"","","fall_harbor_staging",5.9,0.7833,4.8383,2.8232,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-01",0.5,"","","fall_harbor_staging",5.9,0.7833,4.8383,3.4949,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-01",0.75,"","","fall_harbor_staging",5.9,0.7833,4.8383,4.1666,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-01",1,"","","fall_harbor_staging",5.9,0.7833,4.8383,4.8383,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-08",0,"","","fall_harbor_staging",5.9,0.6667,4.2667,1.98,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-08",0.25,"","","fall_harbor_staging",5.9,0.6667,4.2667,2.5517,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-08",0.5,"","","fall_harbor_staging",5.9,0.6667,4.2667,3.1233,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-08",0.75,"","","fall_harbor_staging",5.9,0.6667,4.2667,3.695,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-08",1,"","","fall_harbor_staging",5.9,0.6667,4.2667,4.2667,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-15",0,"","","fall_harbor_staging",5.9,0.55,3.695,1.8085,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-15",0.25,"","","fall_harbor_staging",5.9,0.55,3.695,2.2801,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-15",0.5,"","","fall_harbor_staging",5.9,0.55,3.695,2.7518,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-15",0.75,"","","fall_harbor_staging",5.9,0.55,3.695,3.2234,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-15",1,"","","fall_harbor_staging",5.9,0.55,3.695,3.695,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-22",0,"","","fall_harbor_staging",5.9,0.4529,3.2192,1.6658,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-22",0.25,"","","fall_harbor_staging",5.9,0.4529,3.2192,2.0541,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-22",0.5,"","","fall_harbor_staging",5.9,0.4529,3.2192,2.4425,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-22",0.75,"","","fall_harbor_staging",5.9,0.4529,3.2192,2.8309,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-22",1,"","","fall_harbor_staging",5.9,0.4529,3.2192,3.2192,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-29",0,"","","fall_harbor_staging",5.9,0.3558,2.7435,1.523,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-29",0.25,"","","fall_harbor_staging",5.9,0.3558,2.7435,1.8281,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-29",0.5,"","","fall_harbor_staging",5.9,0.3558,2.7435,2.1332,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-29",0.75,"","","fall_harbor_staging",5.9,0.3558,2.7435,2.4383,"","true","available"
"oscoda_mi/atlantic_salmon","2027-10-29",1,"","","fall_harbor_staging",5.9,0.3558,2.7435,2.7435,"","true","available"
"oscoda_mi/atlantic_salmon","2027-11-05",0,"","","fall_harbor_staging",5.9,0.2587,2.2677,1.3803,"","true","available"
